6
3
6
4
8
9
10
8
9
4
8
5
6
4
10
9
7
4
2
5
5
3
2
5
4
5
4
10
5
6
7
7
6
9
7
6
10
11
7
6
3
9
7
7
4
6
4
11
4
8
6
6
7
8
5
3
8
3
8
11
13
9
7
10
9
7
4
10
11
4
13
12
7
4
8
4
8
8
7
8
5
8
9
4
7
4
5
8
4
4
6
4
9
3
8
7
8
2
9
3
11
5
7
5
6
6
5
7
5
6
5
10
9
3
5
2
6
7
11
7
2
3
8
6
7
4
2
2
8
3
7
9
11
2
8
9
7
9
5
3
5
7
12
5
5
10
4
6
4
6
5
7
8
2
9
5
8
8
13
7
5
5
5
8
7
11
14
8
4
5
9
4
12
8
6
9
7
4
7
4
10
9
3
3
11
9
6
6
2
4
11
1
11
4
4
8
8
8
8
5
7
5
6
13
10
3
9
7
7
6
7
2
1
9
5
8
5
5
6
3
2
10
8
6
10
5
9
5
5
9
10
7
5
10
8
4
3
6
9
7
4
6
12
4
3
11
7
6
8
5
6
5
9
10
8
8
11
8
6
3
7
15
6
3
7
4
9
13
8
9
11
5
4
6
9
6
4
9
6
7
8
4
4
7
12
6
4
8
9
7
11
8
8
7
10
10
3
13
8
9
11
7
12
8
7
7
7
10
8
6
15
6
7
5
9
12
9
9
8
4
6
3
8
8
15
11
7
3
6
11
6
3
7
7
11
4
5
1
4
7
7
4
11
7
10
3
9
4
5
7
7
6
14
3
7
6
9
7
7
6
10
3
4
4
8
9
4
6
8
3
7
7
5
5
4
4
3
5
4
5
7
5
3
13
7
5
7
4
8
3
4
9
13
5
8
4
4
8
7
7
10
2
9
3
4
8
7
8
11
13
5
5
2
7
8
5
4
12
10
7
13
3
7
6
9
4
11
4
7
11
12
5
8
7
14
10
8
13
4
5
10
4
8
5
3
7
4
4
7
9
11
7
7
4
6
9
5
17
10
5
8
4
19
5
9
7
3
7
11
4
12
7
8
6
14
6
13
5
9
7
5
10
5
5
9
9
7
8
4
6
7
11
11
8
8
12
8
9
2
8
9
10
8
8
8
11
10
4
8
8
6
9
